Nama Produk,SKU Induk,Bulan,Tahun,Total_Terjual,Total_Transaksi,Rata_Harga,Total_Diskon,Ada_Event,Lag_1,Lag_2,Rolling_Mean_3,Produk_Encoded,Lag_3,Rolling_Mean_6,Tren,Kategori,Kategori_Encoded
Sweater Wanita Korean Style Terbaru,SWE-079,4,2024,5.0,1.0,289600.0,322000.0,1.0,0.0,0.0,1.6666666666666667,85,5.0,0.8333333333333334,0.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,4,2024,0.0,0.0,233076.08695652173,0.0,0.0,5.0,0.0,1.6666666666666667,85,0.0,1.6666666666666667,5.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,4,2024,0.0,0.0,233076.08695652173,0.0,0.0,0.0,5.0,1.6666666666666667,85,0.0,1.6666666666666667,-5.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,5,2024,5.0,1.0,301300.0,263500.0,0.0,0.0,0.0,1.6666666666666667,85,5.0,1.6666666666666667,0.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,5,2024,14.0,3.0,137700.0,860500.0,1.0,5.0,0.0,1.6666666666666667,85,0.0,1.6666666666666667,5.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,5,2024,0.0,0.0,233076.08695652173,0.0,0.0,14.0,5.0,6.333333333333333,85,0.0,4.0,9.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,6,2024,7.0,2.0,261450.0,649500.0,0.0,0.0,14.0,6.333333333333333,85,5.0,4.0,-14.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,6,2024,0.0,0.0,233076.08695652173,0.0,0.0,7.0,0.0,7.0,85,14.0,4.333333333333333,7.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,6,2024,14.0,3.0,264966.6666666667,968200.0,1.0,0.0,7.0,2.3333333333333335,85,0.0,4.333333333333333,-7.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,7,2024,5.0,1.0,268100.0,429500.0,0.0,14.0,0.0,7.0,85,7.0,6.666666666666667,14.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,7,2024,3.0,1.0,172100.0,83700.0,0.0,5.0,14.0,6.333333333333333,85,0.0,6.666666666666667,-9.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,7,2024,4.0,1.0,250900.0,336400.0,1.0,3.0,5.0,7.333333333333333,85,14.0,4.833333333333333,-2.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,8,2024,0.0,0.0,233076.08695652173,0.0,0.0,4.0,3.0,4.0,85,5.0,5.5,1.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,8,2024,2.0,1.0,142800.0,114400.0,0.0,0.0,4.0,2.3333333333333335,85,3.0,4.333333333333333,-4.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,8,2024,3.0,2.0,221150.0,344100.0,1.0,2.0,0.0,2.0,85,4.0,4.666666666666667,2.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,9,2024,4.0,1.0,213300.0,562800.0,0.0,3.0,2.0,1.6666666666666667,85,0.0,2.8333333333333335,1.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,9,2024,0.0,0.0,233076.08695652173,0.0,0.0,4.0,3.0,3.0,85,2.0,2.6666666666666665,1.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,9,2024,5.0,2.0,252950.0,439200.0,0.0,0.0,4.0,2.3333333333333335,85,3.0,2.1666666666666665,-4.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,10,2024,2.0,1.0,242600.0,222800.0,0.0,5.0,0.0,3.0,85,4.0,2.3333333333333335,5.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,10,2024,5.0,1.0,163200.0,184000.0,0.0,2.0,5.0,2.3333333333333335,85,0.0,2.6666666666666665,-3.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,10,2024,7.0,2.0,238550.0,685600.0,0.0,5.0,2.0,4.0,85,5.0,3.1666666666666665,3.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,11,2024,1.0,1.0,246300.0,107700.0,0.0,7.0,5.0,4.666666666666667,85,2.0,3.8333333333333335,2.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,11,2024,0.0,0.0,233076.08695652173,0.0,0.0,1.0,7.0,4.333333333333333,85,5.0,3.3333333333333335,-6.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,11,2024,7.0,2.0,258200.0,485500.0,1.0,0.0,1.0,2.6666666666666665,85,7.0,3.3333333333333335,-1.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,12,2024,3.0,1.0,318200.0,107400.0,1.0,7.0,0.0,2.6666666666666665,85,1.0,3.6666666666666665,7.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,12,2024,1.0,1.0,165800.0,34200.0,1.0,3.0,7.0,3.3333333333333335,85,0.0,3.8333333333333335,-4.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,12,2024,4.0,3.0,234833.33333333334,415700.0,1.0,1.0,3.0,3.6666666666666665,85,7.0,3.1666666666666665,-2.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,1,2024,7.0,2.0,187200.0,465600.0,1.0,0.0,0.0,0.0,86,0.0,0.0,0.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,2,2024,2.0,1.0,190100.0,117800.0,0.0,7.0,0.0,7.0,86,0.0,7.0,7.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,3,2024,1.0,1.0,152300.0,96700.0,1.0,2.0,7.0,4.5,86,0.0,4.5,-5.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,4,2024,0.0,0.0,184010.0,0.0,0.0,1.0,2.0,3.3333333333333335,86,7.0,3.3333333333333335,-1.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,5,2024,7.0,2.0,224350.0,180500.0,1.0,0.0,1.0,1.0,86,2.0,2.5,-1.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,6,2024,3.0,1.0,168900.0,240300.0,0.0,7.0,0.0,2.6666666666666665,86,1.0,3.4,7.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,7,2024,4.0,2.0,181750.0,292100.0,1.0,3.0,7.0,3.3333333333333335,86,0.0,3.3333333333333335,-4.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,8,2024,5.0,1.0,189000.0,300000.0,1.0,4.0,3.0,4.666666666666667,86,7.0,2.8333333333333335,1.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,9,2024,4.0,1.0,160900.0,352400.0,0.0,5.0,4.0,4.0,86,3.0,3.3333333333333335,1.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,10,2024,3.0,1.0,195000.0,162000.0,0.0,4.0,5.0,4.333333333333333,86,4.0,3.8333333333333335,-1.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,11,2024,2.0,2.0,190600.0,116800.0,1.0,3.0,4.0,4.0,86,5.0,4.333333333333333,-1.0,Sweater,12
Sweater Wanita Rajut Bahan Adem,SWE-023,12,2024,0.0,0.0,184010.0,0.0,0.0,2.0,3.0,3.0,86,4.0,3.5,-1.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,1,2024,0.0,0.0,173673.80952380953,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,2,2024,0.0,0.0,173673.80952380953,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,3,2024,2.0,1.0,151400.0,165200.0,1.0,0.0,0.0,0.0,87,0.0,0.0,0.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,4,2024,8.0,3.0,202466.66666666666,231600.0,1.0,2.0,0.0,0.6666666666666666,87,0.0,0.6666666666666666,2.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,5,2024,0.0,0.0,173673.80952380953,0.0,0.0,8.0,2.0,3.3333333333333335,87,0.0,2.5,6.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,6,2024,6.0,2.0,185550.0,326100.0,0.0,0.0,8.0,3.3333333333333335,87,2.0,2.0,-8.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,7,2024,1.0,1.0,158300.0,75700.0,1.0,6.0,0.0,4.666666666666667,87,8.0,2.6666666666666665,6.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,8,2024,0.0,0.0,173673.80952380953,0.0,0.0,1.0,6.0,2.3333333333333335,87,0.0,2.8333333333333335,-5.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,9,2024,8.0,3.0,202433.33333333334,251400.0,0.0,0.0,1.0,2.3333333333333335,87,6.0,2.8333333333333335,-1.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,10,2024,7.0,2.0,169600.0,457700.0,0.0,8.0,0.0,3.0,87,1.0,3.8333333333333335,8.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,11,2024,0.0,0.0,173673.80952380953,0.0,0.0,7.0,8.0,5.0,87,0.0,3.6666666666666665,-1.0,Sweater,12
Sweater Wanita Slim Fit Bahan Adem,SWE-095,12,2024,9.0,3.0,145966.66666666666,777700.0,1.0,0.0,7.0,5.0,87,8.0,3.6666666666666665,-7.0,Sweater,12
Tank Top Wanita Formal Elegan,TAN-005,1,2024,5.0,1.0,245100.0,429500.0,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,2,2024,9.0,2.0,278300.0,493500.0,1.0,5.0,0.0,5.0,88,0.0,5.0,5.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,3,2024,0.0,0.0,252633.33333333334,0.0,0.0,9.0,5.0,7.0,88,0.0,7.0,4.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,4,2024,3.0,1.0,253200.0,233400.0,1.0,0.0,9.0,4.666666666666667,88,5.0,4.666666666666667,-9.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,5,2024,3.0,2.0,302700.0,75000.0,1.0,3.0,0.0,4.0,88,9.0,4.25,3.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,6,2024,5.0,1.0,302600.0,142000.0,0.0,3.0,3.0,2.0,88,0.0,4.0,0.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,7,2024,0.0,0.0,252633.33333333334,0.0,0.0,5.0,3.0,3.6666666666666665,88,3.0,4.166666666666667,2.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,8,2024,2.0,1.0,222400.0,217200.0,0.0,0.0,5.0,2.6666666666666665,88,3.0,3.3333333333333335,-5.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,9,2024,0.0,0.0,252633.33333333334,0.0,0.0,2.0,0.0,2.3333333333333335,88,5.0,2.1666666666666665,2.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,10,2024,5.0,1.0,215900.0,575500.0,0.0,0.0,2.0,0.6666666666666666,88,0.0,2.1666666666666665,-2.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,11,2024,4.0,1.0,222400.0,434400.0,1.0,5.0,0.0,2.3333333333333335,88,2.0,2.5,5.0,Tank,13
Tank Top Wanita Formal Elegan,TAN-005,12,2024,2.0,2.0,231100.0,199800.0,0.0,4.0,5.0,3.0,88,0.0,2.6666666666666665,-1.0,Tank,13
Tunik Wanita Motif Bunga Terbaru,TUN-075,1,2024,4.0,1.0,62800.0,140800.0,0.0,0.0,0.0,0.0,89,0.0,0.0,0.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,2,2024,1.0,1.0,69600.0,28400.0,0.0,4.0,0.0,4.0,89,0.0,4.0,4.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,3,2024,6.0,2.0,64300.0,202200.0,1.0,1.0,4.0,2.5,89,0.0,2.5,-3.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,4,2024,2.0,1.0,67500.0,61000.0,1.0,6.0,1.0,3.6666666666666665,89,4.0,3.6666666666666665,5.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,5,2024,11.0,3.0,79666.66666666667,213100.0,1.0,2.0,6.0,3.0,89,1.0,3.25,-4.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,6,2024,6.0,2.0,79000.0,104400.0,1.0,11.0,2.0,6.333333333333333,89,6.0,4.8,9.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,7,2024,0.0,0.0,72448.14814814815,0.0,0.0,6.0,11.0,6.333333333333333,89,2.0,5.0,-5.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,8,2024,4.0,1.0,83600.0,57600.0,0.0,0.0,6.0,5.666666666666667,89,11.0,4.333333333333333,-6.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,9,2024,0.0,0.0,72448.14814814815,0.0,0.0,4.0,0.0,3.3333333333333335,89,6.0,4.833333333333333,4.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,10,2024,10.0,3.0,66766.66666666667,293100.0,1.0,0.0,4.0,1.3333333333333333,89,0.0,3.8333333333333335,-4.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,11,2024,0.0,0.0,72448.14814814815,0.0,0.0,10.0,0.0,4.666666666666667,89,4.0,5.166666666666667,10.0,Tunik,14
Tunik Wanita Motif Bunga Terbaru,TUN-075,12,2024,4.0,1.0,78800.0,76800.0,1.0,0.0,10.0,3.3333333333333335,89,0.0,3.3333333333333335,-10.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,1,2024,3.0,1.0,26100.0,23700.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,2,2024,12.0,4.0,26350.0,97000.0,0.0,3.0,0.0,3.0,90,0.0,3.0,3.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,3,2024,9.0,2.0,28950.0,44500.0,1.0,12.0,3.0,7.5,90,0.0,7.5,9.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,4,2024,3.0,1.0,30500.0,10500.0,0.0,9.0,12.0,8.0,90,3.0,8.0,-3.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,5,2024,6.0,2.0,21700.0,71800.0,1.0,3.0,9.0,8.0,90,12.0,6.75,-6.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,6,2024,0.0,0.0,26196.666666666664,0.0,0.0,6.0,3.0,6.0,90,9.0,6.6,3.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,7,2024,1.0,1.0,25500.0,8500.0,0.0,0.0,6.0,3.0,90,3.0,5.5,-6.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,8,2024,2.0,2.0,23900.0,20200.0,0.0,1.0,0.0,2.3333333333333335,90,6.0,5.166666666666667,1.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,9,2024,14.0,3.0,26066.666666666668,108300.0,1.0,2.0,1.0,1.0,90,0.0,3.5,1.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,10,2024,1.0,1.0,30600.0,3400.0,0.0,14.0,2.0,5.666666666666667,90,1.0,4.333333333333333,12.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,11,2024,0.0,0.0,26196.666666666664,0.0,0.0,1.0,14.0,5.666666666666667,90,2.0,4.0,-13.0,Tunik,14
Tunik Wanita Polos Bahan Adem,TUN-074,12,2024,1.0,1.0,22300.0,11700.0,0.0,0.0,1.0,5.0,90,14.0,3.0,-1.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,1,2024,0.0,0.0,322207.14285714284,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,2,2024,0.0,0.0,322207.14285714284,0.0,0.0,0.0,0.0,0.0,91,0.0,0.0,0.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,3,2024,2.0,2.0,330050.0,133900.0,1.0,0.0,0.0,0.0,91,0.0,0.0,0.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,4,2024,7.0,2.0,281900.0,932000.0,1.0,2.0,0.0,0.6666666666666666,91,0.0,0.6666666666666666,2.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,5,2024,0.0,0.0,322207.14285714284,0.0,0.0,7.0,2.0,3.0,91,0.0,2.25,5.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,6,2024,2.0,2.0,357950.0,78100.0,0.0,0.0,7.0,3.0,91,2.0,1.8,-7.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,7,2024,0.0,0.0,322207.14285714284,0.0,0.0,2.0,0.0,3.0,91,7.0,1.8333333333333333,2.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,8,2024,3.0,1.0,317800.0,237600.0,0.0,0.0,2.0,0.6666666666666666,91,0.0,1.8333333333333333,-2.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,9,2024,0.0,0.0,322207.14285714284,0.0,0.0,3.0,0.0,1.6666666666666667,91,2.0,2.3333333333333335,3.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,10,2024,5.0,1.0,336000.0,305000.0,0.0,0.0,3.0,1.0,91,0.0,2.0,-3.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,11,2024,3.0,1.0,302100.0,284700.0,0.0,5.0,0.0,2.6666666666666665,91,3.0,1.6666666666666667,5.0,Tunik,14
Tunik Wanita Polos Import,TUN-077,12,2024,6.0,2.0,329650.0,471000.0,1.0,3.0,5.0,2.6666666666666665,91,0.0,2.1666666666666665,-2.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,1,2024,3.0,1.0,270500.0,430500.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,2,2024,0.0,0.0,326179.04761904763,0.0,0.0,3.0,0.0,3.0,92,0.0,3.0,3.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,3,2024,0.0,0.0,326179.04761904763,0.0,0.0,0.0,3.0,1.5,92,0.0,1.5,-3.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,4,2024,4.0,1.0,358100.0,223600.0,1.0,0.0,0.0,1.0,92,3.0,1.0,0.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,5,2024,0.0,0.0,326179.04761904763,0.0,0.0,4.0,0.0,1.3333333333333333,92,0.0,1.75,4.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,6,2024,0.0,0.0,326179.04761904763,0.0,0.0,0.0,4.0,1.3333333333333333,92,0.0,1.4,-4.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,7,2024,12.0,5.0,340920.0,840900.0,1.0,0.0,0.0,1.3333333333333333,92,4.0,1.1666666666666667,0.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,8,2024,4.0,1.0,350800.0,252800.0,0.0,12.0,0.0,4.0,92,0.0,2.6666666666666665,12.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,9,2024,5.0,1.0,379700.0,171500.0,0.0,4.0,12.0,5.333333333333333,92,0.0,3.3333333333333335,-8.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,10,2024,1.0,1.0,255500.0,158500.0,0.0,5.0,4.0,7.0,92,12.0,4.166666666666667,1.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,11,2024,15.0,3.0,327733.3333333333,1294000.0,1.0,1.0,5.0,3.3333333333333335,92,4.0,3.6666666666666665,-4.0,Tunik,14
Tunik Wanita Premium Murah,TUN-069,12,2024,0.0,0.0,326179.04761904763,0.0,0.0,15.0,1.0,7.0,92,5.0,6.166666666666667,14.0,Tunik,14
